pair_id,n_pairs,c_type,v_type,grammatical,ungrammatical,ungram_source,alignment,embed,NP1,NP1_anim,NP1_number,NP1_type,NP2,NP2_anim,NP2_number,NP2_type,V1,V1_lemma,V1_class,V1_tense,V2,V2_lemma,V2_class,v2_object,crit_tokens,source,notes,full_paradigm,bigram_confound,sentence_length_grammatical,n_tokens_grammatical,n_tokens_ungrammatical,crit_token_positions,grammatical_logprob,ungrammatical_logprob,logprob_diff,V2_surface,NP3,NP3_anim,NP3_number,NP3_type,V3,V3_surface,V3_class,NP4,NP4_anim,NP4_number,NP4_type,V3_lemma,V4,V4_lemma,V4_class,V4_surface
3np_t1_029_A,3,1,A,Ik merk dat Marie de vrouw de ouders laat zien spelen.,Ik merk dat Marie de vrouw de ouders spelen zien laat.,verb_order,False,Ik merk dat,Marie,animate,sg,proper,de vrouw,animate,sg,common,laat,laten,causative,present,zien,,perception,,"[""laat"", ""zien"", ""spelen""]",generated,,True,,11,,,,,,,zien,de ouders,animate,pl,common,spelen,spelen,activity,,,,,,,,,
3np_t1_029_B,3,1,B,Ik merk dat Marie de vrouw de ouders laat zien spelen.,Ik merk dat de ouders de vrouw Marie laat zien spelen.,agreement_violation,False,Ik merk dat,Marie,animate,sg,proper,de vrouw,animate,sg,common,laat,laten,causative,present,zien,,perception,,"[""Marie"", ""de vrouw"", ""de ouders""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,11,,,,,,,zien,de ouders,animate,pl,common,spelen,spelen,activity,,,,,,,,,
3np_t1_029_C,3,1,C,Ik merk dat Marie de vrouw de ouders laat zien spelen.,Ik merk dat de ouders de vrouw Marie spelen zien laat.,agreement_violation,True,Ik merk dat,Marie,animate,sg,proper,de vrouw,animate,sg,common,laat,laten,causative,present,zien,,perception,,"[""Marie"", ""de vrouw"", ""de ouders"", ""laat"", ""zien"", ""spelen""]",generated,,True,,11,,,,,,,zien,de ouders,animate,pl,common,spelen,spelen,activity,,,,,,,,,
3np_t1_029_D1,3,1,D1,Ik merk dat Marie de vrouw de ouders laat zien spelen.,Ik merk dat Marie de vrouw de ouders laat spelen zien.,verb_order_partial,False,Ik merk dat,Marie,animate,sg,proper,de vrouw,animate,sg,common,laat,laten,causative,present,zien,,perception,,"[""zien"", ""spelen""]",generated,Partial verb permutation V1V3V2: final two verbs swapped. NP1-V1 alignment preserved. NP2-V2 and NP3-V3 disrupted. Use to probe sensitivity to innermost dependency pair.,True,,11,,,,,,,zien,de ouders,animate,pl,common,spelen,spelen,activity,,,,,,,,,
3np_t1_029_D2,3,1,D2,Ik merk dat Marie de vrouw de ouders laat zien spelen.,Ik merk dat Marie de vrouw de ouders zien laat spelen.,verb_order_partial,False,Ik merk dat,Marie,animate,sg,proper,de vrouw,animate,sg,common,laat,laten,causative,present,zien,,perception,,"[""laat"", ""zien""]",generated,Partial verb permutation V2V1V3: first two verbs swapped. NP3-V3 alignment preserved. NP1-V1 and NP2-V2 disrupted. Use to probe sensitivity to outermost dependency pair.,True,,11,,,,,,,zien,de ouders,animate,pl,common,spelen,spelen,activity,,,,,,,,,
3np_t1_030_A,3,1,A,Ik merk dat de rechter Marie de kinderen laat zien zingen.,Ik merk dat de rechter Marie de kinderen zingen zien laat.,verb_order,False,Ik merk dat,de rechter,animate,sg,common,Marie,animate,sg,proper,laat,laten,causative,present,zien,,perception,,"[""laat"", ""zien"", ""zingen""]",generated,,True,,11,,,,,,,zien,de kinderen,animate,pl,common,zingen,zingen,expression,,,,,,,,,
3np_t1_030_B,3,1,B,Ik merk dat de rechter Marie de kinderen laat zien zingen.,Ik merk dat de kinderen Marie de rechter laat zien zingen.,agreement_violation,False,Ik merk dat,de rechter,animate,sg,common,Marie,animate,sg,proper,laat,laten,causative,present,zien,,perception,,"[""de rechter"", ""Marie"", ""de kinderen""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,11,,,,,,,zien,de kinderen,animate,pl,common,zingen,zingen,expression,,,,,,,,,
3np_t1_030_C,3,1,C,Ik merk dat de rechter Marie de kinderen laat zien zingen.,Ik merk dat de kinderen Marie de rechter zingen zien laat.,agreement_violation,True,Ik merk dat,de rechter,animate,sg,common,Marie,animate,sg,proper,laat,laten,causative,present,zien,,perception,,"[""de rechter"", ""Marie"", ""de kinderen"", ""laat"", ""zien"", ""zingen""]",generated,,True,,11,,,,,,,zien,de kinderen,animate,pl,common,zingen,zingen,expression,,,,,,,,,
3np_t1_030_D1,3,1,D1,Ik merk dat de rechter Marie de kinderen laat zien zingen.,Ik merk dat de rechter Marie de kinderen laat zingen zien.,verb_order_partial,False,Ik merk dat,de rechter,animate,sg,common,Marie,animate,sg,proper,laat,laten,causative,present,zien,,perception,,"[""zien"", ""zingen""]",generated,Partial verb permutation V1V3V2: final two verbs swapped. NP1-V1 alignment preserved. NP2-V2 and NP3-V3 disrupted. Use to probe sensitivity to innermost dependency pair.,True,,11,,,,,,,zien,de kinderen,animate,pl,common,zingen,zingen,expression,,,,,,,,,
3np_t1_030_D2,3,1,D2,Ik merk dat de rechter Marie de kinderen laat zien zingen.,Ik merk dat de rechter Marie de kinderen zien laat zingen.,verb_order_partial,False,Ik merk dat,de rechter,animate,sg,common,Marie,animate,sg,proper,laat,laten,causative,present,zien,,perception,,"[""laat"", ""zien""]",generated,Partial verb permutation V2V1V3: first two verbs swapped. NP3-V3 alignment preserved. NP1-V1 and NP2-V2 disrupted. Use to probe sensitivity to outermost dependency pair.,True,,11,,,,,,,zien,de kinderen,animate,pl,common,zingen,zingen,expression,,,,,,,,,
3np_t1_031_A,3,1,A,Ik weet dat de dokter Piet de vrouw laat horen rennen.,Ik weet dat de dokter Piet de vrouw rennen horen laat.,verb_order,False,Ik weet dat,de dokter,animate,sg,common,Piet,animate,sg,proper,laat,laten,causative,present,horen,,perception,,"[""laat"", ""horen"", ""rennen""]",generated,,False,,11,,,,,,,horen,de vrouw,animate,sg,common,rennen,rennen,motion,,,,,,,,,
3np_t1_031_D1,3,1,D1,Ik weet dat de dokter Piet de vrouw laat horen rennen.,Ik weet dat de dokter Piet de vrouw laat rennen horen.,verb_order_partial,False,Ik weet dat,de dokter,animate,sg,common,Piet,animate,sg,proper,laat,laten,causative,present,horen,,perception,,"[""horen"", ""rennen""]",generated,Partial verb permutation V1V3V2: final two verbs swapped. NP1-V1 alignment preserved. NP2-V2 and NP3-V3 disrupted. Use to probe sensitivity to innermost dependency pair.,False,,11,,,,,,,horen,de vrouw,animate,sg,common,rennen,rennen,motion,,,,,,,,,
3np_t1_031_D2,3,1,D2,Ik weet dat de dokter Piet de vrouw laat horen rennen.,Ik weet dat de dokter Piet de vrouw horen laat rennen.,verb_order_partial,False,Ik weet dat,de dokter,animate,sg,common,Piet,animate,sg,proper,laat,laten,causative,present,horen,,perception,,"[""laat"", ""horen""]",generated,Partial verb permutation V2V1V3: first two verbs swapped. NP3-V3 alignment preserved. NP1-V1 and NP2-V2 disrupted. Use to probe sensitivity to outermost dependency pair.,False,,11,,,,,,,horen,de vrouw,animate,sg,common,rennen,rennen,motion,,,,,,,,,
3np_t1_032_A,3,1,A,We zien dat de studenten Piet de scooter laten horen stoppen.,We zien dat de studenten Piet de scooter stoppen horen laten.,verb_order,False,We zien dat,de studenten,animate,pl,common,Piet,animate,sg,proper,laten,laten,causative,present,horen,,perception,,"[""laten"", ""horen"", ""stoppen""]",generated,,True,,11,,,,,,,horen,de scooter,inanimate,sg,common,stoppen,stoppen,change_of_state,,,,,,,,,
3np_t1_032_B,3,1,B,We zien dat de studenten Piet de scooter laten horen stoppen.,We zien dat de scooter Piet de studenten laten horen stoppen.,selectional_restriction,False,We zien dat,de studenten,animate,pl,common,Piet,animate,sg,proper,laten,laten,causative,present,horen,,perception,,"[""de studenten"", ""Piet"", ""de scooter""]",generated,,True,,11,,,,,,,horen,de scooter,inanimate,sg,common,stoppen,stoppen,change_of_state,,,,,,,,,
3np_t1_032_C,3,1,C,We zien dat de studenten Piet de scooter laten horen stoppen.,We zien dat de scooter Piet de studenten stoppen horen laten.,selectional_restriction,True,We zien dat,de studenten,animate,pl,common,Piet,animate,sg,proper,laten,laten,causative,present,horen,,perception,,"[""de studenten"", ""Piet"", ""de scooter"", ""laten"", ""horen"", ""stoppen""]",generated,,True,,11,,,,,,,horen,de scooter,inanimate,sg,common,stoppen,stoppen,change_of_state,,,,,,,,,
3np_t1_032_D1,3,1,D1,We zien dat de studenten Piet de scooter laten horen stoppen.,We zien dat de studenten Piet de scooter laten stoppen horen.,verb_order_partial,False,We zien dat,de studenten,animate,pl,common,Piet,animate,sg,proper,laten,laten,causative,present,horen,,perception,,"[""horen"", ""stoppen""]",generated,Partial verb permutation V1V3V2: final two verbs swapped. NP1-V1 alignment preserved. NP2-V2 and NP3-V3 disrupted. Use to probe sensitivity to innermost dependency pair.,True,,11,,,,,,,horen,de scooter,inanimate,sg,common,stoppen,stoppen,change_of_state,,,,,,,,,
3np_t1_032_D2,3,1,D2,We zien dat de studenten Piet de scooter laten horen stoppen.,We zien dat de studenten Piet de scooter horen laten stoppen.,verb_order_partial,False,We zien dat,de studenten,animate,pl,common,Piet,animate,sg,proper,laten,laten,causative,present,horen,,perception,,"[""laten"", ""horen""]",generated,Partial verb permutation V2V1V3: first two verbs swapped. NP3-V3 alignment preserved. NP1-V1 and NP2-V2 disrupted. Use to probe sensitivity to outermost dependency pair.,True,,11,,,,,,,horen,de scooter,inanimate,sg,common,stoppen,stoppen,change_of_state,,,,,,,,,
3np_t2_001_A,3,2,A,Ze stopt omdat de vrienden Marie de vrouw horen laten lachen.,Ze stopt omdat de vrienden Marie de vrouw lachen laten horen.,verb_order,False,Ze stopt omdat,de vrienden,animate,pl,common,Marie,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""horen"", ""laten"", ""lachen""]",generated,,True,,11,,,,,,,laten,de vrouw,animate,sg,common,lachen,lachen,expression,,,,,,,,,
3np_t2_001_B,3,2,B,Ze stopt omdat de vrienden Marie de vrouw horen laten lachen.,Ze stopt omdat de vrouw Marie de vrienden horen laten lachen.,agreement_violation,False,Ze stopt omdat,de vrienden,animate,pl,common,Marie,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""de vrienden"", ""Marie"", ""de vrouw""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,11,,,,,,,laten,de vrouw,animate,sg,common,lachen,lachen,expression,,,,,,,,,
3np_t2_001_C,3,2,C,Ze stopt omdat de vrienden Marie de vrouw horen laten lachen.,Ze stopt omdat de vrouw Marie de vrienden lachen laten horen.,agreement_violation,True,Ze stopt omdat,de vrienden,animate,pl,common,Marie,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""de vrienden"", ""Marie"", ""de vrouw"", ""horen"", ""laten"", ""lachen""]",generated,,True,,11,,,,,,,laten,de vrouw,animate,sg,common,lachen,lachen,expression,,,,,,,,,
3np_t2_001_D1,3,2,D1,Ze stopt omdat de vrienden Marie de vrouw horen laten lachen.,Ze stopt omdat de vrienden Marie de vrouw horen lachen laten.,verb_order_partial,False,Ze stopt omdat,de vrienden,animate,pl,common,Marie,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""laten"", ""lachen""]",generated,Partial verb permutation V1V3V2: final two verbs swapped. NP1-V1 alignment preserved. NP2-V2 and NP3-V3 disrupted. Use to probe sensitivity to innermost dependency pair.,True,,11,,,,,,,laten,de vrouw,animate,sg,common,lachen,lachen,expression,,,,,,,,,
3np_t2_001_D2,3,2,D2,Ze stopt omdat de vrienden Marie de vrouw horen laten lachen.,Ze stopt omdat de vrienden Marie de vrouw laten horen lachen.,verb_order_partial,False,Ze stopt omdat,de vrienden,animate,pl,common,Marie,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""horen"", ""laten""]",generated,Partial verb permutation V2V1V3: first two verbs swapped. NP3-V3 alignment preserved. NP1-V1 and NP2-V2 disrupted. Use to probe sensitivity to outermost dependency pair.,True,,11,,,,,,,laten,de vrouw,animate,sg,common,lachen,lachen,expression,,,,,,,,,
3np_t2_002_A,3,2,A,Hij begrijpt het omdat de kinderen Marie de fiets zien laten stoppen.,Hij begrijpt het omdat de kinderen Marie de fiets stoppen laten zien.,verb_order,False,Hij begrijpt het omdat,de kinderen,animate,pl,common,Marie,animate,sg,proper,zien,zien,perception,present,laten,,causative,,"[""zien"", ""laten"", ""stoppen""]",generated,Manual revision note: semantically strange; laten stoppen,True,,12,,,,,,,laten,de fiets,inanimate,sg,common,stoppen,stoppen,change_of_state,,,,,,,,,
3np_t2_002_B,3,2,B,Hij begrijpt het omdat de kinderen Marie de fiets zien laten stoppen.,Hij begrijpt het omdat de fiets Marie de kinderen zien laten stoppen.,selectional_restriction,False,Hij begrijpt het omdat,de kinderen,animate,pl,common,Marie,animate,sg,proper,zien,zien,perception,present,laten,,causative,,"[""de kinderen"", ""Marie"", ""de fiets""]",generated,Manual revision note: semantically strange; laten stoppen,True,,12,,,,,,,laten,de fiets,inanimate,sg,common,stoppen,stoppen,change_of_state,,,,,,,,,
3np_t2_002_C,3,2,C,Hij begrijpt het omdat de kinderen Marie de fiets zien laten stoppen.,Hij begrijpt het omdat de fiets Marie de kinderen stoppen laten zien.,selectional_restriction,True,Hij begrijpt het omdat,de kinderen,animate,pl,common,Marie,animate,sg,proper,zien,zien,perception,present,laten,,causative,,"[""de kinderen"", ""Marie"", ""de fiets"", ""zien"", ""laten"", ""stoppen""]",generated,Manual revision note: semantically strange; laten stoppen,True,,12,,,,,,,laten,de fiets,inanimate,sg,common,stoppen,stoppen,change_of_state,,,,,,,,,
3np_t2_002_D1,3,2,D1,Hij begrijpt het omdat de kinderen Marie de fiets zien laten stoppen.,Hij begrijpt het omdat de kinderen Marie de fiets zien stoppen laten.,verb_order_partial,False,Hij begrijpt het omdat,de kinderen,animate,pl,common,Marie,animate,sg,proper,zien,zien,perception,present,laten,,causative,,"[""laten"", ""stoppen""]",generated,Partial verb permutation V1V3V2: final two verbs swapped. NP1-V1 alignment preserved. NP2-V2 and NP3-V3 disrupted. Use to probe sensitivity to innermost dependency pair. | Manual revision note: semantically strange; laten stoppen,True,,12,,,,,,,laten,de fiets,inanimate,sg,common,stoppen,stoppen,change_of_state,,,,,,,,,
3np_t2_002_D2,3,2,D2,Hij begrijpt het omdat de kinderen Marie de fiets zien laten stoppen.,Hij begrijpt het omdat de kinderen Marie de fiets laten zien stoppen.,verb_order_partial,False,Hij begrijpt het omdat,de kinderen,animate,pl,common,Marie,animate,sg,proper,zien,zien,perception,present,laten,,causative,,"[""zien"", ""laten""]",generated,Partial verb permutation V2V1V3: first two verbs swapped. NP3-V3 alignment preserved. NP1-V1 and NP2-V2 disrupted. Use to probe sensitivity to outermost dependency pair. | Manual revision note: semantically strange; laten stoppen,True,,12,,,,,,,laten,de fiets,inanimate,sg,common,stoppen,stoppen,change_of_state,,,,,,,,,
3np_t2_003_A,3,2,A,Ze blijft staan omdat de moeder Piet de ouders ziet laten zingen.,Ze blijft staan omdat de moeder Piet de ouders zingen laten ziet.,verb_order,False,Ze blijft staan omdat,de moeder,animate,sg,common,Piet,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""ziet"", ""laten"", ""zingen""]",generated,,True,,12,,,,,,,laten,de ouders,animate,pl,common,zingen,zingen,expression,,,,,,,,,
3np_t2_003_B,3,2,B,Ze blijft staan omdat de moeder Piet de ouders ziet laten zingen.,Ze blijft staan omdat de ouders Piet de moeder ziet laten zingen.,agreement_violation,False,Ze blijft staan omdat,de moeder,animate,sg,common,Piet,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""de moeder"", ""Piet"", ""de ouders""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,12,,,,,,,laten,de ouders,animate,pl,common,zingen,zingen,expression,,,,,,,,,
3np_t2_003_C,3,2,C,Ze blijft staan omdat de moeder Piet de ouders ziet laten zingen.,Ze blijft staan omdat de ouders Piet de moeder zingen laten ziet.,agreement_violation,True,Ze blijft staan omdat,de moeder,animate,sg,common,Piet,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""de moeder"", ""Piet"", ""de ouders"", ""ziet"", ""laten"", ""zingen""]",generated,,True,,12,,,,,,,laten,de ouders,animate,pl,common,zingen,zingen,expression,,,,,,,,,
3np_t2_003_D1,3,2,D1,Ze blijft staan omdat de moeder Piet de ouders ziet laten zingen.,Ze blijft staan omdat de moeder Piet de ouders ziet zingen laten.,verb_order_partial,False,Ze blijft staan omdat,de moeder,animate,sg,common,Piet,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""laten"", ""zingen""]",generated,Partial verb permutation V1V3V2: final two verbs swapped. NP1-V1 alignment preserved. NP2-V2 and NP3-V3 disrupted. Use to probe sensitivity to innermost dependency pair.,True,,12,,,,,,,laten,de ouders,animate,pl,common,zingen,zingen,expression,,,,,,,,,
3np_t2_003_D2,3,2,D2,Ze blijft staan omdat de moeder Piet de ouders ziet laten zingen.,Ze blijft staan omdat de moeder Piet de ouders laten ziet zingen.,verb_order_partial,False,Ze blijft staan omdat,de moeder,animate,sg,common,Piet,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""ziet"", ""laten""]",generated,Partial verb permutation V2V1V3: first two verbs swapped. NP3-V3 alignment preserved. NP1-V1 and NP2-V2 disrupted. Use to probe sensitivity to outermost dependency pair.,True,,12,,,,,,,laten,de ouders,animate,pl,common,zingen,zingen,expression,,,,,,,,,
3np_t2_004_A,3,2,A,Hij kijkt op omdat de agent Piet de ouders hoort laten werken.,Hij kijkt op omdat de agent Piet de ouders werken laten hoort.,verb_order,False,Hij kijkt op omdat,de agent,animate,sg,common,Piet,animate,sg,proper,hoort,horen,perception,present,laten,,causative,,"[""hoort"", ""laten"", ""werken""]",generated,,True,,12,,,,,,,laten,de ouders,animate,pl,common,werken,werken,activity,,,,,,,,,
3np_t2_004_B,3,2,B,Hij kijkt op omdat de agent Piet de ouders hoort laten werken.,Hij kijkt op omdat de ouders Piet de agent hoort laten werken.,agreement_violation,False,Hij kijkt op omdat,de agent,animate,sg,common,Piet,animate,sg,proper,hoort,horen,perception,present,laten,,causative,,"[""de agent"", ""Piet"", ""de ouders""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,12,,,,,,,laten,de ouders,animate,pl,common,werken,werken,activity,,,,,,,,,
3np_t2_004_C,3,2,C,Hij kijkt op omdat de agent Piet de ouders hoort laten werken.,Hij kijkt op omdat de ouders Piet de agent werken laten hoort.,agreement_violation,True,Hij kijkt op omdat,de agent,animate,sg,common,Piet,animate,sg,proper,hoort,horen,perception,present,laten,,causative,,"[""de agent"", ""Piet"", ""de ouders"", ""hoort"", ""laten"", ""werken""]",generated,,True,,12,,,,,,,laten,de ouders,animate,pl,common,werken,werken,activity,,,,,,,,,
